id,title,company,description,location,contractType,secteurActivite,fonction,experienceRequise,experienceLevel,niveauEtude,typeTeletravail,nombrePostes,salary,skills,domain,publishDate,sourceSite,sourceUrl
"0","Sales Supervisor - Saudi Arabia","Confidentiel","Company Overview : We are recruiting on behalf of a leading company in the industrial trading sector, specializing in tires, wood, glass, and aluminum products a Sales Supervisor , with a strong focus on sales performance and market expansion. Position Summary : The Sales Supervisor i s responsible for leading the sales team, driving performance, and ensuring the achievement of sales objectives in line with company strategy. Reporting Line : Reports to: Branch Manager / Industrial General Manager Supervises: Sales Representatives Key Responsibilities : Supervise, coach, and support the sales team to achieve targets Develop and implement sales action plans and strategies Monitor...","Casablanca","CDI","","","Confirmé (3-7 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/sales-supervisor-saudi-arabia-9182557"
"0","Technicien (H/F) Supérieur en Automatisme - Casablanca","Confidentiel","Nous sommes à la recherche des Techniciens (H/F) Supérieurs en Automatisme. Mission : Des missions de mise en service sur site.","Casablanca","Intérim","","","Junior (1-3 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/technicien-hf-superieur-automatisme-casablanca-9182579"
"0","Électromécanicien - Casablanca","Confidentiel","Pour l’un de ses clients, dans l'industriel, TECTRA recherche un Électromécanicien à Casablanca. Missions : Suivi de la disponibilité permanente du matériel Nettoyage, réparation ou remplacement des éléments défectueux Rédaction des fiches techniques d’intervention (dossier de maintenance des machines) et renseignement au niveau de la GMAO (Gestion de la maintenance assistée par ordinateur) Participation à l’amélioration des procédures de maintenance Mise en place de dispositifs plus performants pour augmenter le rendement et la longévité des machines.","Casablanca","CDI","","","Confirmé (3-7 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/electromecanicien-casablanca-9182580"
"0","Agent Commercial Terrain CHR - Casablanca","Confidentiel","Pour l'un de ces clients opérant dans le secteur CHR , TECTRA recrute des Agents Commercial Terrain CHR. Missions principales Développement commercial : Identifier et prospecter de nouveaux clients (restaurants, hôtels, bars), présenter les produits/services et conclure des ventes. Suivi et fidélisation : Maintenir une relation de confiance, répondre aux besoins des clients existants et assurer un service après-vente de qualité. Analyse du marché : Effectuer une veille concurrentielle et analyser les tendances pour ajuster les stratégies et les offres. Animation et événements : Participer aux salons professionnels, promotions et actions commerciales pour accroître la visibilité....","Casablanca","CDD","","","Junior (1-3 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/agent-commercial-terrain-chr-casablanca-9182823"
"0","Technicien en Génie Civil - Rabat","Confidentiel","On recrute pour une grande entreprise un Technicien Génie Civil à Rabat. Missions : Effectuer des visites régulières sur les chantiers de construction pour surveiller l'avancement des travaux Vérifier que les activités sur le terrain sont exécutées conformément aux plans et aux spécifications techniques Collaborer étroitement avec les entrepreneurs et les sous-traitants pour résoudre les problèmes et assurer la qualité du travail Effectuer des mesures et des relevés sur le terrain pour vérifier les quantités exécutées et préparer les rapports correspondants Assurer le respect des normes de sécurité sur les chantiers et signaler toute situation présentant un risque pour la santé ou la sécurité Fournir un...","Rabat","Intérim","","","Junior (1-3 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/technicien-genie-civil-rabat-9182864"
"0","Barman / Barmaid - Fès","Confidentiel","Nous sommes à la recherche d'un Barman / Barmaid. Missions principales : Préparer et servir des cocktails classiques et créations maison. Assurer l’accueil au bar et offrir une expérience client personnalisée. Gérer les stocks du bar : boissons, verrerie, garnitures. Maintenir un bar propre, organisé et conforme aux standards du Riad. Proposer des recommandations aux clients et présenter les cocktails avec professionnalisme. Collaborer étroitement avec l’équipe de salle et de cuisine. Participer au développement de la carte cocktails. Conditions de travail et avantages : CDI avec salaire motivant : de 4 000 à 6 000 DH/mois selon expérience. Déclaration CNSS + assurance maladie. 44 heures...","Fès","CDI","","","Junior (1-3 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/barman-barmaid-fes-9182870"
"0","Human Resources and Administrative Officer - Casablanca","Confidentiel","Nous recherchons, pour le compte de notre client, une entreprise internationale spécialisée dans les solutions technologiques , une Human Resources and Administrative Officer en CDI , basée à Casablanca . Missions : Préparer les éléments de paie et distribuer les bulletins de salaire. Gérer les demandes de congés et répondre aux sollicitations internes des collaborateurs. Assurer le suivi des timesheets et produire les reportings. Mettre à jour les bases de données RH et les dossiers collaborateurs. Préparer les documents RH : contrats, attestations, lettres administratives. Participer aux processus contractuels. Gérer les demandes de permis et de visas (collecte des documents, suivi et coordination avec les...","Casablanca","CDI","","","Junior (1-3 ans)","","","","1","","","","08.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/human-resources-administrative-officer-casablanca-9157786"
"0","Responsable des Marchés Publics et Appels d´Offres - Casablanca","Confidentiel","Nous recrutons pour notre client, Société opérant dans la vente, l'installation et le service après-vente de matériels et dispositifs médicaux hospitaliers, dans le cadre de son développement, un(e) Responsable des Marchés Publics et Appels d'Offres libres de suite, poste basé à Casablanca. Rattaché directement au Directeur Général, Vous êtes responsable de l'intégralité du cycle des dossiers d'Appels d'Offres, vous serez principalement chargé(e) de : Analyse rapide du dossier d'appel d'offres ; Montage de l'offre (mémoire technique, chiffrage,...) ; Établissement des différents documents de réponse à l'appel d'offres ; La mise au point du dossier marché ; Pilotage et coordination...","Casablanca","CDI","","","Junior (1-3 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/responsable-marches-publics-appels-offres-casablanca-9133060"
"0","Technicien Biomédical - Casablanca","Confidentiel","Dans le cadre de son développement nous recrutons pour notre client, Société opérant dans la vente, l'installation et le service après-vente de matériels et dispositifs médicaux hospitaliers deux Techniciens Biomédicaux expérimentés avec une expérience (minimum 3 ans) dans le domaine.","Casablanca","CDI","","","Junior (1-3 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/technicien-biomedical-casablanca-9139146"
"0","Dermo-Conseillère - Casablanca","Confidentiel","Nous sommes à la recherche des Dermo-Conseillères. Missions principales : Conseiller et accompagner les clients dans le choix des produits dermo-cosmétiques adaptés à leurs besoins. Promouvoir les marques et produits auprès des clients en officine/parapharmacie. Réaliser des diagnostics de peau et proposer des routines de soins personnalisées. Développer les ventes et atteindre les objectifs commerciaux fixés.","Casablanca","CDI","","","Junior (1-3 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/dermo-conseillere-casablanca-9192582"
"0","Délégué Médical(H/F) - Casablanca","Confidentiel","Nous sommes à la recherche d'un Délégué Médical(H/F). Missions principales : Promouvoir les produits pharmaceutiques de l’entreprise auprès des professionnels de santé (médecins, pharmaciens, hôpitaux). Assurer les visites médicales selon le plan de tournée défini. Présenter les caractéristiques, bénéfices et indications des produits dans le respect de l’éthique médicale. Développer et fidéliser un portefeuille de clients sur la zone géographique attribuée. Réaliser une veille concurrentielle et remonter les informations du terrain. Atteindre les objectifs de vente et de prescription fixés par la direction.","Casablanca","CDI","","","Junior (1-3 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/delegue-medicalhf-casablanca-9192562"
"0","Projeteur Piping Confirmé - Casablanca","Confidentiel","Contexte Dans le cadre du renforcement de notre équipe piping, nous recrutons un Projeteur Piping Confirmé , ayant travaillé sur des installations industrielles (unités de process, utilités, dépôts/terminaux, industrie lourde). Missions Produire les livrables d’études piping : plans d’implantation et de routage, plans de supports, plans de détails, plans d’ensemble, isométriques. Proposer des solutions techniques de conception : optimisation du routage, accessibilité, maintenabilité, interfaces multi-disciplines (génie civil/structure, mécanique, électricité/instrumentation). Exploiter les P&ID et établir les documents associés : line list, repérage des lignes, cohérence des classes et...","Casablanca","CDI","","","Confirmé (3-7 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/projeteur-piping-confirme-casablanca-9192393"
"0","Senior Manager Développement RH (H/F) - Rabat","Confidentiel","Nous recrutons, pour le compte de notre client, un Senior Manager Développement RH (H/F) , basé à Rabat . Missions : Concevoir et mettre en place une politique appropriée en matière de recrutement, de développement, de gestion de carrière, de mobilité et de promotion du personnel du groupe Renforcer la mobilisation des ressources humaines de l'entreprise à travers la supervision du système d’appréciation des performances et du dispositif de gestion de carrières. Activités : Faire évoluer le système d’information RH de son domaine de compétences, afin d’améliorer l’expérience collaborateur. Élaborer le Schéma Directeur Ressources Humaines en matière de développement, de...","Casablanca","CDI","","","Confirmé (3-7 ans)","","","","1","","","","07.01.2026","EmploiMa","https://www.emploi.ma/offre-emploi-maroc/senior-manager-developpement-rh-hf-rabat-9097913"
